<<<<<<< HEAD
,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,fare_amount_group,Year,Timestamp,Month
2009-06-24 22:23:41,-73.970383,40.785667,-73.95994300000001,40.771155,3,6.1,2009-06-24,22:23:41,1.8364131121618708,1.14109704112361,8 pm - 11 pm,0 to 100,2009,Jun,1245882221
2010-06-14 18:39:48,-73.958974,40.709326,-73.985166,40.718872,2,6.9,2010-06-14,18:39:48,2.4479371996166206,1.5210814368726435,5 pm - 8 pm,0 to 100,2010,Jun,1276540788
2010-12-25 22:43:09,-73.99782900000001,40.745929,-73.992936,40.743787,1,2.9,2010-12-25,22:43:09,0.4757712329457278,0.2956312730347396,8 pm - 11 pm,0 to 100,2010,Dec,1293316989
2011-10-22 14:43:00,-73.985217,40.768197,-73.997562,40.751077,1,7.3,2011-10-22,14:43:00,2.167741839544448,1.3469756791880196,1 pm - 5 pm,0 to 100,2011,Oct,1319294580
2014-05-22 18:54:09,-73.966962,40.793583,-73.962592,40.79441,1,4.0,2014-05-22,18:54:09,0.3789549669974087,0.2354722849102171,5 pm - 8 pm,0 to 100,2014,May,1400784849
2012-01-09 14:04:00,-73.99749,40.74163,-74.003665,40.733405,1,3.7,2012-01-09,14:04:00,1.051540642188353,0.6533986865350722,1 pm - 5 pm,0 to 100,2012,Jan,1326117840
2011-05-02 16:33:00,-73.990975,40.733355,-74.00936300000001,40.72899,2,6.5,2011-05-02,16:33:00,1.6226204595291032,1.0082521154815658,1 pm - 5 pm,0 to 100,2011,May,1304353980
2011-12-15 05:37:00,-73.982342,40.771372,-73.979237,40.755717,1,6.1,2011-12-15,05:37:00,1.7591839040395405,1.09310891672334,4 am - 7 am,0 to 100,2011,Dec,1323927420
2012-09-19 00:59:00,-73.973522,40.784657,-73.973642,40.784522,4,3.5,2012-09-19,00:59:00,0.0180832450426007,0.0112364354596298,12 am- 4 am,0 to 100,2012,Sep,1348016340
2011-04-29 14:25:11,-73.968556,40.791443,-73.954959,40.773298,2,8.1,2011-04-29,14:25:11,2.3183380709417736,1.4405520716205238,1 pm - 5 pm,0 to 100,2011,Apr,1304087111
2011-01-09 13:19:00,-74.010265,40.71016,-73.97164000000001,40.757385,3,15.3,2011-01-09,13:19:00,6.174019083645019,3.836367134132638,1 pm - 5 pm,0 to 100,2011,Jan,1294579140
2013-06-05 00:16:47,-73.949149,40.714139,-74.005583,40.740695,2,17.5,2013-06-05,00:16:47,5.594166688166955,3.476062664301487,12 am- 4 am,0 to 100,2013,Jun,1370391407
2010-10-14 07:53:08,-73.980165,40.770267,-73.980999,40.747754,1,12.1,2010-10-14,07:53:08,2.5027444104849903,1.5551371434780656,7 am - 10 am,0 to 100,2010,Oct,1287042788
2010-10-30 18:57:00,-73.98389499999999,40.761325,-73.978167,40.747613,5,8.5,2010-10-30,18:57:00,1.5982179666524738,0.9930890717017372,5 pm - 8 pm,0 to 100,2010,Oct,1288465020
2009-11-23 11:53:44,-73.99154899999999,40.766287,-73.98508000000001,40.763455,1,4.5,2009-11-23,11:53:44,0.6288760847364209,0.3907664537862856,10 am - 1 pm,0 to 100,2009,Nov,1258977224
2011-03-20 19:26:44,-73.994035,40.7321,-73.989109,40.726554,1,4.9,2011-03-20,19:26:44,0.7429014744892086,0.4616187222645361,5 pm - 8 pm,0 to 100,2011,March,1300649204
2010-12-14 20:25:00,-73.99121,40.760517,-74.00806700000001,40.734847,1,7.7,2010-12-14,20:25:00,3.186095047173549,1.9797525986886235,8 pm - 11 pm,0 to 100,2010,Dec,1292358300
2010-12-02 19:00:00,-74.016127,40.711507,-73.98939200000001,40.740545,1,12.5,2010-12-02,19:00:00,3.934685025300896,2.444906002026232,5 pm - 8 pm,0 to 100,2010,Dec,1291316400
2009-10-02 14:41:04,-73.99331,40.727804,-73.98198199999999,40.746128000000006,1,7.3,2009-10-02,14:41:04,2.248584071424325,1.3972088380480971,1 pm - 5 pm,0 to 100,2009,Oct,1254494464
2010-12-12 19:03:40,-73.976376,40.744317,-73.987783,40.728842,1,5.3,2010-12-12,19:03:40,1.9697127598120583,1.223925807978462,5 pm - 8 pm,0 to 100,2010,Dec,1292180620
2010-08-29 19:43:00,-73.986563,40.687617,-73.97698299999999,40.774677,1,25.7,2010-08-29,19:43:00,9.708128252098405,6.0323662197536905,5 pm - 8 pm,0 to 100,2010,Aug,1283110980
2010-01-12 22:55:00,-74.00518199999999,40.74063,-74.001503,40.729383,1,5.3,2010-01-12,22:55:00,1.2876439317207156,0.800106833683818,8 pm - 11 pm,0 to 100,2010,Jan,1263336900
2013-11-30 00:50:00,-73.984385,40.775147,-73.96333299999999,40.803712,1,8.0,2013-11-30,00:50:00,3.635005008850149,2.258693010084972,12 am- 4 am,0 to 100,2013,Nov,1385772600
2013-09-28 08:50:41,-73.953507,40.767448,-73.984399,40.751999,1,10.5,2013-09-28,08:50:41,3.115861102610564,1.93611114034981,7 am - 10 am,0 to 100,2013,Sep,1380358241
2010-11-01 14:41:00,-74.005477,40.72784,-74.015342,40.716505,1,5.7,2010-11-01,14:41:00,1.508931554494232,0.937608929433328,1 pm - 5 pm,0 to 100,2010,Nov,1288622460
2011-09-07 10:33:11,-73.997683,40.755621000000005,-73.997662,40.755608,1,49.8,2011-09-07,10:33:11,0.002282936207357,0.0014185543187623,10 am - 1 pm,0 to 100,2011,Sep,1315391591
2014-04-02 20:42:37,-73.992672,40.753329,-73.972673,40.795807,1,14.0,2014-04-02,20:42:37,5.01142198162117,3.113960991226944,8 pm - 11 pm,0 to 100,2014,Apr,1396471357
2012-09-20 15:01:00,-73.954475,40.774245,-73.991078,40.76521,1,18.0,2012-09-20,15:01:00,3.239979890581979,2.013235171301266,1 pm - 5 pm,0 to 100,2012,Sep,1348153260
2011-02-12 00:57:54,-74.005337,40.740029,-73.97447199999999,40.754405,2,10.9,2011-02-12,00:57:54,3.0502668090563376,1.8953526346554104,12 am- 4 am,0 to 100,2011,Feb,1297472274
2011-11-28 19:37:02,-74.001407,40.722672,-74.00548,40.739686,1,7.3,2011-11-28,19:37:02,1.921540165027388,1.1939926709255893,5 pm - 8 pm,0 to 100,2011,Nov,1322509022
2013-04-05 09:38:00,-73.980627,40.742207,-73.96810699999999,40.758955,1,8.0,2013-04-05,09:38:00,2.1388444378383125,1.3290196216078096,7 am - 10 am,0 to 100,2013,Apr,1365154680
2012-03-01 14:03:00,-73.988366,40.722941,-73.986308,40.728876,1,4.1,2012-03-01,14:03:00,0.6819197049389852,0.423726313233366,1 pm - 5 pm,0 to 100,2012,March,1330610580
2011-09-10 03:55:50,-73.96717,40.756503,-73.986571,40.726397,2,8.9,2011-09-10,03:55:50,3.723012741457486,2.313378615741537,12 am- 4 am,0 to 100,2011,Sep,1315626950
2011-03-17 11:07:00,-73.968418,40.761565,-73.972565,40.761067,1,4.9,2011-03-17,11:07:00,0.3534133873667653,0.2196014436767652,10 am - 1 pm,0 to 100,2011,March,1300360020
2012-03-01 17:45:00,-73.991467,40.76506,-73.988423,40.774432,1,4.1,2012-03-01,17:45:00,1.0725098565803328,0.6664283846672132,5 pm - 8 pm,0 to 100,2012,March,1330623900
2012-04-04 15:27:00,-73.99051,40.730645,-73.974595,40.795867,1,19.7,2012-04-04,15:27:00,7.370547714949527,4.579857404246168,1 pm - 5 pm,0 to 100,2012,Apr,1333553220
2010-08-18 14:28:00,-73.950992,40.782875,-73.958207,40.768913,1,5.7,2010-08-18,14:28:00,1.666096742765681,1.0352670925756404,1 pm - 5 pm,0 to 100,2010,Aug,1282141680
2010-03-20 16:39:00,-73.995388,40.759685,-73.984838,40.768365,2,4.5,2010-03-20,16:39:00,1.311052569494262,0.8146523229984104,1 pm - 5 pm,0 to 100,2010,March,1269103140
2009-01-24 17:02:00,-73.975268,40.782333,-73.98304300000001,40.741895,1,12.5,2009-01-24,17:02:00,4.541078639257302,2.8217024614172903,5 pm - 8 pm,0 to 100,2009,Jan,1232816520
2009-07-27 12:34:00,-73.996887,40.737258,-73.990387,40.731838,2,4.9,2009-07-27,12:34:00,0.8138360744945873,0.5056955487930377,10 am - 1 pm,0 to 100,2009,Jul,1248698040
2012-04-28 15:06:00,-73.945172,40.787005,-73.93613,40.795118,1,4.5,2012-04-28,15:06:00,1.1796231985819383,0.7329856951184576,1 pm - 5 pm,0 to 100,2012,Apr,1335625560
2011-10-26 04:29:00,-73.990842,40.735727,-73.987597,40.764375,1,9.3,2011-10-26,04:29:00,3.195211530709553,1.985417333012013,4 am - 7 am,0 to 100,2011,Oct,1319603340
2012-08-21 19:28:00,-73.985525,40.763143,-73.969658,40.752252,5,7.3,2012-08-21,19:28:00,1.8023782406357831,1.1199486998619206,5 pm - 8 pm,0 to 100,2012,Aug,1345577280
2012-10-05 12:16:40,-73.99759399999999,40.722752,-73.985692,40.754699,1,14.5,2012-10-05,12:16:40,3.688845528380692,2.2921480410483133,10 am - 1 pm,0 to 100,2012,Oct,1349439400
2011-04-17 12:48:29,-73.97220300000001,40.765282,-73.98829,40.727707,1,10.5,2011-04-17,12:48:29,4.389678244858573,2.727626384019892,10 am - 1 pm,0 to 100,2011,Apr,1303044509
2010-05-15 00:44:00,-73.989892,40.733172,-73.98012800000001,40.748692,1,5.7,2010-05-15,00:44:00,1.9105730313608,1.1871779930659772,12 am- 4 am,0 to 100,2010,May,1273884240
2010-10-22 20:47:00,-73.992285,40.715238,-73.960502,40.715398,2,9.3,2010-10-22,20:47:00,2.677089878122875,1.6634706638267085,8 pm - 11 pm,0 to 100,2010,Oct,1287780420
2009-08-27 11:49:35,-73.998824,40.734768,-73.97353000000001,40.764586,1,9.3,2009-08-27,11:49:35,3.938743559878055,2.4474278647632293,10 am - 1 pm,0 to 100,2009,Aug,1251373775
2009-03-05 23:40:00,-73.98878,40.731352,-73.99419499999999,40.746197,1,6.1,2009-03-05,23:40:00,1.7114994488459174,1.0634790963040237,11pm - 12 am,0 to 100,2009,March,1236296400
2012-10-06 03:16:00,-73.98857199999999,40.747952000000005,-73.97187,40.79203,6,12.5,2012-10-06,03:16:00,5.095869132895787,3.166434148716733,12 am- 4 am,0 to 100,2012,Oct,1349493360
2010-07-24 23:58:00,-73.98432700000001,40.754445,-73.975363,40.750513,2,4.1,2010-07-24,23:58:00,0.871976893651775,0.5418226687038009,11pm - 12 am,0 to 100,2010,Jul,1280015880
2012-10-05 01:08:46,-74.00954300000001,40.706118,-74.004581,40.708272,1,4.0,2012-10-05,01:08:46,0.4816766576844881,0.2993007429657425,12 am- 4 am,0 to 100,2012,Oct,1349399326
2010-11-01 10:02:00,-73.955528,40.78286,-73.962982,40.774822,1,4.5,2010-11-01,10:02:00,1.0914564756723983,0.6782012972227114,10 am - 1 pm,0 to 100,2010,Nov,1288605720
2013-06-01 23:35:00,-73.963978,40.808142,-73.952342,40.718725,1,38.5,2013-06-01,23:35:00,9.984622752883489,6.20417236437514,11pm - 12 am,0 to 100,2013,Jun,1370129700
2011-11-04 16:05:19,-73.965692,40.765321,-73.974755,40.790644,1,10.1,2011-11-04,16:05:19,2.9155342171177843,1.8116334752866292,1 pm - 5 pm,0 to 100,2011,Nov,1320422719
2014-07-13 10:49:45,-73.990954,40.750862,-73.988011,40.73857,1,6.0,2014-07-13,10:49:45,1.388240394923784,0.8626147333216002,10 am - 1 pm,0 to 100,2014,Jul,1405248585
2012-11-21 08:38:48,-73.986223,40.737662,-73.991477,40.754558,1,10.5,2012-11-21,08:38:48,1.928970110964778,1.1986094367658655,7 am - 10 am,0 to 100,2012,Nov,1353487128
2011-08-30 13:12:54,-73.99010600000001,40.757132,-73.981684,40.759654,1,4.1,2011-08-30,13:12:54,0.7622997837881507,0.4736723027999991,1 pm - 5 pm,0 to 100,2011,Aug,1314709974
2009-01-16 23:22:00,-73.98870500000001,40.737137,-73.948233,40.77341,1,12.9,2009-01-16,23:22:00,5.277714481872349,3.279427890857338,11pm - 12 am,0 to 100,2009,Jan,1232148120
2009-04-26 14:18:47,-73.980453,40.745873,-73.972494,40.762002,1,6.5,2009-04-26,14:18:47,1.9134657752064983,1.1889754652258058,1 pm - 5 pm,0 to 100,2009,Apr,1240755527
2012-09-28 07:39:10,-73.950919,40.804951,-73.952725,40.76821,1,15.0,2012-09-28,07:39:10,4.08567448315026,2.538726734655362,7 am - 10 am,0 to 100,2012,Sep,1348817950
2009-09-11 21:05:00,-73.967753,40.76285,-74.000173,40.732712,5,12.1,2009-09-11,21:05:00,4.320388732299951,2.68457176998021,8 pm - 11 pm,0 to 100,2009,Sep,1252703100
2011-03-10 20:41:00,-73.971257,40.765168,-73.981925,40.756435,3,5.3,2011-03-10,20:41:00,1.322146015508294,0.8215454879070265,8 pm - 11 pm,0 to 100,2011,March,1299789660
2010-04-12 15:47:50,-73.960339,40.77876,-73.953942,40.78442,1,3.7,2010-04-12,15:47:50,0.8278514255865419,0.5144043058561534,1 pm - 5 pm,0 to 100,2010,Apr,1271087270
2010-04-20 15:52:00,-73.99199200000001,40.749682,-73.992048,40.749718,1,2.5,2010-04-20,15:52:00,0.0061829731481168,0.0038419309456776,1 pm - 5 pm,0 to 100,2010,Apr,1271778720
2012-02-10 22:02:00,-73.979515,40.735490000000006,-73.98713199999999,40.760812,1,10.5,2012-02-10,22:02:00,2.886051484157788,1.793313708823361,8 pm - 11 pm,0 to 100,2012,Feb,1328911320
2011-04-27 13:52:00,-73.96899300000001,40.761527,-73.998638,40.7247,1,11.3,2011-04-27,13:52:00,4.793467428332065,2.9785299739844064,1 pm - 5 pm,0 to 100,2011,Apr,1303912320
2011-01-22 19:43:52,-73.984575,40.724644,-73.985881,40.764596,1,12.9,2011-01-22,19:43:52,4.441031895046465,2.7595361421741,5 pm - 8 pm,0 to 100,2011,Jan,1295725432
2010-03-12 09:20:46,-73.991823,40.744843,-73.977255,40.754307,1,7.3,2010-03-12,09:20:46,1.615587599693762,1.0038820881192054,7 am - 10 am,0 to 100,2010,March,1268385646
2010-09-11 23:57:00,-73.989047,40.736397,-73.985382,40.753432,2,4.9,2010-09-11,23:57:00,1.9179989237011863,1.19179224011159,11pm - 12 am,0 to 100,2010,Sep,1284249420
2011-08-31 13:28:00,-73.975338,40.758503000000005,-73.981297,40.774225,2,8.1,2011-08-31,13:28:00,1.8176700054337007,1.1294505856026078,1 pm - 5 pm,0 to 100,2011,Aug,1314797280
2012-12-28 03:16:05,-73.949208,40.781608,-73.959912,40.761215,1,9.0,2012-12-28,03:16:05,2.4386521549338096,1.5153119632481695,12 am- 4 am,0 to 100,2012,Dec,1356664565
2013-05-28 20:18:17,-73.951312,40.774326,-73.94891199999999,40.773254,1,3.0,2013-05-28,20:18:17,0.2344847750449909,0.1457024463724203,8 pm - 11 pm,0 to 100,2013,May,1369772297
2011-04-16 19:50:00,-73.99655200000001,40.753240000000005,-73.97955,40.75233,1,6.1,2011-04-16,19:50:00,1.4348128095110169,0.8915535620260584,5 pm - 8 pm,0 to 100,2011,Apr,1302983400
2010-04-11 17:33:18,-73.981073,40.781561,-73.978313,40.785664,2,3.3,2010-04-11,17:33:18,0.5116821623515849,0.317945345515295,5 pm - 8 pm,0 to 100,2010,Apr,1271007198
2009-01-22 16:16:42,-73.968147,40.764003,-73.96146,40.768576,2,5.9,2009-01-22,16:16:42,0.7582810038326855,0.4711751425010784,1 pm - 5 pm,0 to 100,2009,Jan,1232641002
2014-04-01 12:24:03,-73.979015,40.750817,-74.01154,40.702688,1,17.0,2014-04-01,12:24:03,6.008925265535751,3.733782336570117,10 am - 1 pm,0 to 100,2014,Apr,1396355043
2010-10-27 09:25:00,-73.953455,40.767125,-73.948002,40.77485,1,4.5,2010-10-27,09:25:00,0.9734079673419042,0.6048491725439648,7 am - 10 am,0 to 100,2010,Oct,1288171500
2011-11-07 14:01:35,-73.971951,40.745851,-73.982344,40.765984,1,12.9,2011-11-07,14:01:35,2.402248034515359,1.4926914353184282,1 pm - 5 pm,0 to 100,2011,Nov,1320674495
2009-05-08 16:01:00,-73.964205,40.807132,-73.96595500000001,40.799478,5,8.1,2009-05-08,16:01:00,0.8631959685532808,0.5363664412450326,1 pm - 5 pm,0 to 100,2009,May,1241798460
2014-01-04 13:52:00,-73.981627,40.728362,-73.966477,40.710647,1,12.0,2014-01-04,13:52:00,2.3459405681936656,1.4577035108763006,1 pm - 5 pm,0 to 100,2014,Jan,1388843520
2010-09-02 18:31:55,-74.003077,40.749106,-73.978525,40.782825,2,8.5,2010-09-02,18:31:55,4.279045548488007,2.658882242713166,5 pm - 8 pm,0 to 100,2010,Sep,1283452315
2014-05-26 17:31:00,-73.99429,40.756665000000005,-73.98474499999999,40.766557,1,6.0,2014-05-26,17:31:00,1.3615441140133588,0.8460263921939173,5 pm - 8 pm,0 to 100,2014,May,1401125460
2011-11-09 12:50:00,-73.981267,40.767495,-73.973372,40.782733,2,6.9,2011-11-09,12:50:00,1.818998591945661,1.1302761330394206,10 am - 1 pm,0 to 100,2011,Nov,1320843000
2012-01-16 17:02:18,-73.97659300000001,40.785659,-73.966912,40.756932,4,11.7,2012-01-16,17:02:18,3.29461773796633,2.0471856400551345,5 pm - 8 pm,0 to 100,2012,Jan,1326733338
2011-02-19 02:09:59,-73.972258,40.76275,-74.002216,40.739626,1,10.5,2011-02-19,02:09:59,3.600470742217446,2.237234358319215,12 am- 4 am,0 to 100,2011,Feb,1298081399
2010-01-21 05:04:00,-74.008567,40.733547,-74.009862,40.733922,2,21.7,2010-01-21,05:04:00,0.116736832493615,0.0725370850743876,4 am - 7 am,0 to 100,2010,Jan,1264050240
2011-06-07 11:39:00,-73.99543299999999,40.746468,-73.996185,40.738857,1,5.3,2011-06-07,11:39:00,0.8481397284735713,0.5270109041430471,10 am - 1 pm,0 to 100,2011,Jun,1307446740
2012-06-02 09:22:00,-73.949262,40.785155,-73.95321700000001,40.772565,1,4.9,2012-06-02,09:22:00,1.4381038302202838,0.8935985125705468,7 am - 10 am,0 to 100,2012,Jun,1338628920
2014-01-07 11:43:59,-73.968299,40.791886,-73.99125,40.756338,1,13.5,2014-01-07,11:43:59,4.397163877785873,2.7322777522374846,10 am - 1 pm,0 to 100,2014,Jan,1389095039
2013-01-02 18:12:59,-73.974028,40.760795,-73.985412,40.758815000000006,4,7.5,2013-01-02,18:12:59,0.9831521296891472,0.6109039293680312,5 pm - 8 pm,0 to 100,2013,Jan,1357150379
2013-01-03 17:48:00,-73.99637299999999,40.7238,-74.00657199999999,40.739715,5,8.5,2013-01-03,17:48:00,1.966058331721736,1.2216550459950886,5 pm - 8 pm,0 to 100,2013,Jan,1357235280
2011-06-11 22:10:18,-73.9515,40.773101,-73.963033,40.801922,1,10.5,2011-06-11,22:10:18,3.346506580406853,2.079427952083993,8 pm - 11 pm,0 to 100,2011,Jun,1307830218
2009-02-22 01:12:00,-73.98812,40.734575,-73.98305699999999,40.738890000000005,1,4.5,2009-02-22,01:12:00,0.6416121054405636,0.3986802698252473,12 am- 4 am,0 to 100,2009,Feb,1235265120
2009-02-27 18:51:00,-73.981065,40.755303000000005,-73.987147,40.745107,5,4.5,2009-02-27,18:51:00,1.2433476815161728,0.7725823514708966,5 pm - 8 pm,0 to 100,2009,Feb,1235760660
2014-12-30 17:27:00,-74.00119699999999,40.75183,-73.981753,40.778247,1,9.5,2014-12-30,17:27:00,3.360933792319028,2.0883926282320875,5 pm - 8 pm,0 to 100,2014,Dec,1419960420
2014-09-15 11:51:00,-73.98406999999999,40.75515,-73.96595,40.79221,1,13.0,2014-09-15,11:51:00,4.391540224671286,2.728783367511704,10 am - 1 pm,0 to 100,2014,Sep,1410781860
2014-10-30 14:50:33,-73.987072,40.755487,-73.971603,40.757826,2,8.5,2014-10-30,14:50:33,1.3278082146216357,0.8250638240655397,1 pm - 5 pm,0 to 100,2014,Oct,1414680633
2013-04-30 09:58:00,-73.96624,40.762482,-73.962473,40.767017,1,3.5,2013-04-30,09:58:00,0.5953909530455119,0.3699597058704263,7 am - 10 am,0 to 100,2013,Apr,1367315880
2014-11-25 19:10:17,-73.972918,40.764232,-73.97306,40.754977,1,8.5,2014-11-25,19:10:17,1.0285323767863228,0.6391019776966476,5 pm - 8 pm,0 to 100,2014,Nov,1416942617
2009-06-27 14:05:16,-73.951985,40.777746,-73.971975,40.762242,1,7.3,2009-06-27,14:05:16,2.408028819682042,1.4962834576174344,1 pm - 5 pm,0 to 100,2009,Jun,1246111516
2012-06-20 23:57:00,-73.991877,40.737957,-73.956245,40.766047,1,10.9,2012-06-20,23:57:00,4.329112965750122,2.6899927707943143,11pm - 12 am,0 to 100,2012,Jun,1340236620
2010-10-05 21:38:55,-74.006367,40.734414,-73.997614,40.761033000000005,1,8.1,2010-10-05,21:38:55,3.0484433758199927,1.8942196029552445,8 pm - 11 pm,0 to 100,2010,Oct,1286314735
2013-07-19 18:30:00,-73.990285,40.746947,-73.981585,40.742347,1,4.5,2013-07-19,18:30:00,0.8931987547390033,0.5550093546043741,5 pm - 8 pm,0 to 100,2013,Jul,1374258600
2013-07-21 01:24:00,-73.98004300000001,40.765647,-73.99323000000001,40.762837,1,5.5,2013-07-21,01:24:00,1.1529927308100427,0.7164382484807702,12 am- 4 am,0 to 100,2013,Jul,1374369840
2014-10-25 00:41:17,-74.0044,40.724319,-73.994567,40.718877,1,5.0,2014-10-25,00:41:17,1.0254409510811742,0.6371810500460898,12 am- 4 am,0 to 100,2014,Oct,1414197677
2014-08-10 09:03:00,-73.973922,40.750952000000005,-73.991225,40.750452,2,8.0,2014-08-10,09:03:00,1.4576882550249468,0.9057677402071326,7 am - 10 am,0 to 100,2014,Aug,1407661380
2012-04-27 21:13:00,-73.966187,40.758152,-73.984072,40.727052,1,10.9,2012-04-27,21:13:00,3.769791651936464,2.3424457553633564,8 pm - 11 pm,0 to 100,2012,Apr,1335561180
2014-11-28 17:59:00,-73.99011999999999,40.7419,-73.9783,40.75229,1,13.0,2014-11-28,17:59:00,1.5242408805471823,0.947121727259114,5 pm - 8 pm,0 to 100,2014,Nov,1417197540
2012-04-12 13:29:30,-73.944666,40.779413,-73.954406,40.778483,1,4.5,2012-04-12,13:29:30,0.8260898790592743,0.5133097288697692,1 pm - 5 pm,0 to 100,2012,Apr,1334237370
2014-11-17 14:41:00,-73.99186999999999,40.731122,-74.00478000000001,40.746847,1,10.0,2014-11-17,14:41:00,2.057942654847007,1.2787494593106534,1 pm - 5 pm,0 to 100,2014,Nov,1416235260
2009-04-13 15:51:32,-73.956032,40.781940000000006,-73.965856,40.768517,1,5.9,2009-04-13,15:51:32,1.7054102913647915,1.059695459856085,1 pm - 5 pm,0 to 100,2009,Apr,1239637892
2011-10-17 16:36:00,-73.97140300000001,40.754932,-73.98701,40.739062,1,7.7,2011-10-17,16:36:00,2.199211593449552,1.3665301262937302,1 pm - 5 pm,0 to 100,2011,Oct,1318869360
2014-04-25 21:16:00,-73.985867,40.774592,-73.972513,40.764865,1,6.0,2014-04-25,21:16:00,1.5593107810135125,0.9689132072859136,8 pm - 11 pm,0 to 100,2014,Apr,1398460560
2009-12-04 10:45:24,-73.989364,40.748034,-73.99826999999999,40.750701,1,8.9,2009-12-04,10:45:24,0.8062053102130107,0.5009539999086648,10 am - 1 pm,0 to 100,2009,Dec,1259923524
2013-09-06 22:37:00,-73.99204300000001,40.754622,-73.989235,40.748402,4,5.0,2013-09-06,22:37:00,0.7305016628681298,0.4539138173836043,8 pm - 11 pm,0 to 100,2013,Sep,1378507020
2011-07-11 16:06:00,-73.965765,40.790312,-73.974773,40.778025,1,5.7,2011-07-11,16:06:00,1.5616596296532208,0.9703727177931456,1 pm - 5 pm,0 to 100,2011,Jul,1310400360
2014-02-01 17:23:00,-73.96125500000001,40.714527,-73.997003,40.714757,5,11.0,2014-02-01,17:23:00,3.0111354325616437,1.871037464154028,5 pm - 8 pm,0 to 100,2014,Feb,1391275380
2014-01-11 01:27:00,-73.98204,40.768337,-73.996193,40.716165,5,16.0,2014-01-11,01:27:00,5.918809502683248,3.677786858391172,12 am- 4 am,0 to 100,2014,Jan,1389403620
2009-08-27 20:50:00,-74.00390300000001,40.733255,-74.009977,40.719218,1,5.3,2009-08-27,20:50:00,1.6415922953446918,1.020040697021569,8 pm - 11 pm,0 to 100,2009,Aug,1251406200
2014-09-08 19:54:22,-73.96299300000001,40.774268,-73.98946,40.730308,1,15.5,2014-09-08,19:54:22,5.36916635648779,3.33625359245889,5 pm - 8 pm,0 to 100,2014,Sep,1410206062
2009-04-09 18:48:00,-73.98253299999999,40.751558,-73.957313,40.78013,4,10.1,2009-04-09,18:48:00,3.8192399551958127,2.3731715828823075,5 pm - 8 pm,0 to 100,2009,Apr,1239302880
2011-04-27 20:11:40,-73.968175,40.76243,-73.982925,40.759795,1,9.3,2011-04-27,20:11:40,1.2755770655577825,0.7926088120333691,8 pm - 11 pm,0 to 100,2011,Apr,1303935100
2011-01-29 19:36:39,-73.981649,40.732625,-74.01181899999999,40.704574,1,12.5,2011-01-29,19:36:39,4.021649230320359,2.4989431880897506,5 pm - 8 pm,0 to 100,2011,Jan,1296329799
2013-09-19 09:25:00,-73.991507,40.731792,-74.00595799999999,40.706582,1,11.5,2013-09-19,09:25:00,3.054433961833769,1.8979419897807608,7 am - 10 am,0 to 100,2013,Sep,1379582700
2011-12-01 09:56:26,-74.007199,40.734392,-73.987994,40.769926,1,11.7,2011-12-01,09:56:26,4.266865502584118,2.6513138942573464,7 am - 10 am,0 to 100,2011,Dec,1322733386
